emp_no,first_name,last_name,gender,salary,to_date
256823,Divier,Bolsens,F,40000,1/1/99
256828,Wilmer,Ramaiah,F,40000,1/1/99
256834,Guozhong,Eickenmeyer,F,40000,1/1/99
256835,Ranga,Hofstetter,F,40000,1/1/99
256840,Bartek,Navazio,M,51810,1/1/99
256852,Shir,Tanemo,F,61271,1/1/99
256858,Fuqing,Strooper,M,40781,1/1/99
256863,Jahangir,Leonhardt,M,48703,1/1/99
256874,Rimli,Takanami,M,40000,1/1/99
256916,Suebskul,Anido,M,55134,1/1/99
256919,Suebskul,Crouzet,M,40000,1/1/99
256920,Martial,Salinas,M,40000,1/1/99
256929,Gadiel,Anguita,M,50357,1/1/99
256936,Maha,Redmiles,F,40000,1/1/99
256956,Golgen,Unno,F,44349,1/1/99
256961,Aksel,Farrar,F,56341,1/1/99
256969,Kazuhisa,Keohane,F,45605,1/1/99
256993,Martijn,Laurillard,F,58729,1/1/99
257004,Godehard,Lowrie,F,40000,1/1/99
257009,Jasminko,Zschoche,M,66665,1/1/99
257017,Margo,Rousseau,F,47352,1/1/99
257051,Remzi,Norsworthy,M,78632,1/1/99
257053,Nimmagadda,Emiris,M,68397,1/1/99
257073,Kagan,Schaar,F,40191,1/1/99
257078,Boaz,Siepmann,F,40000,1/1/99
257086,Xiaocheng,Ghalwash,F,57585,1/1/99
257097,Sudharsan,Zielinski,M,40000,1/1/99
257099,Nevin,Swan,M,49711,1/1/99
257103,Rildo,Fabrizio,M,40000,1/1/99
257127,Itzchak,Camarinopoulos,F,40000,1/1/99
257133,Jenwei,Gill,M,40000,1/1/99
257152,Phillip,Rosenbaum,F,40000,1/1/99
257154,Kazuhiro,Vrecion,M,63408,1/1/99
257189,Arlette,Tischendorf,M,40000,1/1/99
257200,Satosi,Cromarty,F,40000,1/1/99
257205,Menkae,Heydon,F,64166,1/1/99
257209,Tamiya,Huhdanpaa,F,40000,1/1/99
257217,Arco,Horswill,F,56645,1/1/99
257235,Serap,Suomi,M,41879,1/1/99
257262,Geraldo,Cusworth,F,62316,1/1/99
257264,Zhigen,Michaels,F,42573,1/1/99
257269,Rimon,Collette,F,77486,1/1/99
257270,Tomokazu,Muhlberg,F,40000,1/1/99
257274,Yagil,Perfilyeva,M,40000,1/1/99
257300,Nimmagadda,Taubenfeld,M,85537,1/1/99
257301,Zhenhua,Kampfer,M,79075,1/1/99
257302,Breannda,Steinauer,F,52753,1/1/99
257311,Bernardo,Cooke,F,66997,1/1/99
257322,Kotesh,Veldwijk,M,40000,1/1/99
257340,Gina,Feldmann,M,40000,1/1/99
257350,Kaijung,Bardell,M,61884,1/1/99
257357,Lidong,Gomatam,F,40000,1/1/99
257360,Honglan,Otillio,F,106124,1/1/99
257369,Prasadram,Nannarelli,M,54587,1/1/99
257376,Hyuncheol,Schwaller,F,53692,1/1/99
257395,Yishay,Navazio,M,40000,1/1/99
257401,Steve,Scallan,F,40000,1/1/99
257407,Evgueni,Speer,F,49114,1/1/99
257409,Yuuichi,Sanella,M,41864,1/1/99
257416,Elvis,Jullig,M,61486,1/1/99
257432,Honglan,Birjandi,F,43163,1/1/99
257435,Bangqing,Krybus,M,46317,1/1/99
257436,Arlette,Dahlbom,M,86745,1/1/99
257437,Valery,Menyhert,M,40000,1/1/99
257441,Munehiko,Maccarone,M,47954,1/1/99
257455,Maris,Dratva,F,69277,1/1/99
257467,Jacqueline,Hofmeyr,M,64625,1/1/99
257485,JoAnne,Schade,F,74705,1/1/99
257498,Taiji,Bharadwaj,M,71520,1/1/99
257501,Hilary,Bael,M,56813,1/1/99
257505,Eran,Conta,M,66882,1/1/99
257511,Younwoo,Luck,M,83214,1/1/99
257517,Salvador,Speckmann,M,40000,1/1/99
257526,Lalit,Ferretti,F,40000,1/1/99
257533,Suebskul,Brookner,M,40000,1/1/99
257537,Souichi,Segond,M,42323,1/1/99
257538,Marco,Bellmore,M,40000,1/1/99
257565,Ymte,Heyers,M,40106,1/1/99
257578,Ramachenga,Mersereau,M,44674,1/1/99
257617,Hideyuki,Markovitch,M,67926,1/1/99
257628,Luisa,Stille,M,56560,1/1/99
257630,Jongsuk,Neiman,F,55060,1/1/99
257640,Reinhard,Klyachko,M,40000,1/1/99
257652,Naftaly,Kirkerud,F,40000,1/1/99
257659,Danae,Kadhim,M,65660,1/1/99
257665,Keiichiro,Gide,M,40000,1/1/99
257667,Alagu,Dechter,F,40000,1/1/99
257671,Rayond,Buescher,F,40000,1/1/99
257677,Doowon,Bondorf,F,51596,1/1/99
257685,Siamak,Szilard,M,40000,1/1/99
257699,Gad,Zykh,F,51894,1/1/99
257705,Takushi,Jumpertz,M,64269,1/1/99
257733,Adin,Toyoshima,M,57893,1/1/99
257740,Jaewon,Merkl,M,73959,1/1/99
257793,Mitsuyuki,Kalafatis,F,66402,1/1/99
257797,Yongmin,Gecsei,M,54456,1/1/99
257798,Alselm,Samarati,M,40090,1/1/99
257802,Josyula,Vieri,M,48837,1/1/99
257804,Peer,Conte,M,41900,1/1/99
257817,Sanjay,Kaminger,M,65777,1/1/99
257828,Kristin,Iisaka,F,40000,1/1/99
257845,Uriel,Stafford,F,50502,1/1/99
257860,Shahar,Gill,M,48065,1/1/99
257863,Zhiwei,Niizuma,M,59610,1/1/99
257867,Masaki,Collette,M,47199,1/1/99
257876,Kiam,Isard,F,44891,1/1/99
257888,Zhensheng,Tiemann,M,41353,1/1/99
257907,Jacopo,Serdy,F,40000,1/1/99
257914,Garnet,Liedekerke,F,45712,1/1/99
257915,Subir,Noriega,M,87774,1/1/99
257920,Marek,Fiebach,M,73779,1/1/99
257934,Ziyad,Baja,F,50390,1/1/99
257953,Kwangyoen,Alencar,M,76071,1/1/99
257957,Ugo,Pramanik,F,40000,1/1/99
257971,Hugo,Nivat,F,40000,1/1/99
257977,Marko,Goodrum,M,52849,1/1/99
257982,Saeed,Zaccaria,M,51082,1/1/99
257988,Phule,Usdin,M,66819,1/1/99
257992,Kazuhito,Besancenot,F,46394,1/1/99
257993,Ronnie,Azulay,F,40000,1/1/99
258003,Abdelghani,Rubsam,F,67536,1/1/99
258009,Renee,Flanders,M,40000,1/1/99
258010,Boaz,Birch,M,44728,1/1/99
258041,Yuchang,Jeong,M,49890,1/1/99
258054,Divier,Barinka,F,40000,1/1/99
258061,Elvis,Kakkar,F,43918,1/1/99
258071,Herbert,Jording,F,40000,1/1/99
258078,Hilary,Orlowski,M,88057,1/1/99
258084,Juichirou,Setia,F,54388,1/1/99
258096,Shirish,Mitchem,M,59914,1/1/99
258100,Pranas,Manderick,M,40000,1/1/99
258102,Uinam,Ibel,M,62600,1/1/99
258122,Mabhin,Mamelak,F,40000,1/1/99
258129,Doohun,Heping,M,40000,1/1/99
258132,Haldon,Speel,F,49605,1/1/99
258140,Boutros,Georgakopoulos,M,58933,1/1/99
258153,Billie,Guting,F,40000,1/1/99
258157,Tetsushi,Frijda,F,57812,1/1/99
258159,Ute,Wynblatt,F,40000,1/1/99
258168,Junsik,Pews,M,43727,1/1/99
258176,Honesty,Hinsberger,M,42073,1/1/99
258187,Sanjay,Kitai,F,54328,1/1/99
258193,Shaz,Calkin,M,40960,1/1/99
258196,Adit,Lorys,F,63249,1/1/99
258197,Saeko,Ranka,M,56257,1/1/99
258198,Oguz,Heinisuo,F,53321,1/1/99
258203,Kazuhiro,Skogmar,M,44527,1/1/99
258205,Gill,Matteis,M,40000,1/1/99
258214,Sandeepan,Picaronny,M,55026,1/1/99
258216,Alper,Candan,M,66138,1/1/99
258230,Mokhtar,Ranon,M,52832,1/1/99
258240,Sushant,Clouatre,M,79121,1/1/99
258256,Sahrah,Dayang,M,62652,1/1/99
258259,Xudong,Kuzuoka,M,40000,1/1/99
258271,Mads,Peck,M,62848,1/1/99
258273,JoAnna,Maksimenko,M,61681,1/1/99
258292,Bodo,Leivant,M,49669,1/1/99
258317,Martina,Ciolek,M,46176,1/1/99
258318,Manibrata,Remmele,M,47253,1/1/99
258328,Peternela,Akiyama,M,40000,1/1/99
258357,Ranan,Danecki,F,71913,1/1/99
258359,Saeed,Bresenham,F,66607,1/1/99
258371,Udi,Ciolek,F,82944,1/1/99
258375,Marlo,Demos,F,40000,1/1/99
258385,Tsz,Vesna,M,63714,1/1/99
258386,Oscar,Ozeki,F,62143,1/1/99
258397,Diederik,Khasidashvili,M,64101,1/1/99
258398,Sangeeta,Lieblein,M,40000,1/1/99
258399,Kendra,Journel,F,58089,1/1/99
258411,Mihalis,Tchuente,M,50337,1/1/99
258426,Rosalie,Klerer,F,40000,1/1/99
258436,Sanjai,McClure,F,40700,1/1/99
258451,Nahla,Menhardt,M,57052,1/1/99
258457,TRUE,Gihr,M,80523,1/1/99
258473,Abdulah,Hellwagner,M,44989,1/1/99
258484,Arve,Minakawa,M,40000,1/1/99
258487,Vidya,Vingron,F,57800,1/1/99
258496,Serap,Zultner,M,52254,1/1/99
258500,Kristinn,Crabtree,M,56811,1/1/99
258501,Nadjib,Bach,M,45544,1/1/99
258507,Nechama,Miculan,M,75914,1/1/99
258514,Lech,Thimonier,F,46694,1/1/99
258521,Felicidad,Pintelas,M,93070,1/1/99
258548,Jouni,Bierman,M,61244,1/1/99
258554,Yonghong,Kossowski,M,40000,1/1/99
258555,Uwe,Nyrup,F,57841,1/1/99
258557,Kazuhisa,Pollacia,M,40000,1/1/99
258562,Sverrir,Schwabacher,M,67344,1/1/99
258568,Susumu,Masada,F,50486,1/1/99
258581,Fumitaka,Ariola,M,46215,1/1/99
258587,Francoise,Emden,M,40000,1/1/99
258595,Sadun,Baumann,M,80161,1/1/99
258599,Xiaocheng,Veccia,F,50933,1/1/99
258604,Tsutomu,Rosaz,M,55370,1/1/99
258609,Adit,Birge,M,40000,1/1/99
258621,Arne,Aloia,M,43619,1/1/99
258624,Dines,Swab,F,84313,1/1/99
258627,Maris,Cools,M,70007,1/1/99
258629,Filipe,Yeung,F,41485,1/1/99
258632,Fei,Slaats,F,84957,1/1/99
258651,Oscar,Compeau,M,50171,1/1/99
258657,Denis,Choobineh,M,53853,1/1/99
258660,King,Zastre,M,40000,1/1/99
258669,Zissis,Ghazalie,M,63384,1/1/99
258671,Weijing,Delgrossi,F,66571,1/1/99
258678,Uinam,Iisaka,F,53896,1/1/99
258680,Nakhoon,Kleiser,F,40278,1/1/99
258681,Weijing,Brobst,M,48742,1/1/99
258716,Shawna,Rabehasaina,M,74809,1/1/99
258739,Girolamo,Toyoshima,M,48194,1/1/99
258747,Shahaf,Candan,M,54958,1/1/99
258752,Adil,Jervis,F,50527,1/1/99
258763,Xiadong,Peak,M,66328,1/1/99
258786,Huiqun,Birsak,M,49751,1/1/99
258796,Badri,Hofstetter,M,89005,1/1/99
258800,Margareta,Shanbhogue,M,43292,1/1/99
258805,Masaru,Gulak,F,44039,1/1/99
258810,Ziva,Sabnani,M,56744,1/1/99
258822,Mizuhito,Pavlopoulou,F,40000,1/1/99
258827,Zhiguo,Pusterhofer,F,70429,1/1/99
258831,Adil,Perin,M,64905,1/1/99
258838,Zhensheng,Stanger,M,73682,1/1/99
258848,Tooru,Suermann,M,52858,1/1/99
258850,Werner,Heuter,M,56477,1/1/99
258861,Sigeru,Aamodt,M,40000,1/1/99
258863,Elvia,Baig,M,40000,1/1/99
258865,Marlo,Dichev,M,47178,1/1/99
258867,Boguslaw,Berendt,M,40000,1/1/99
258869,Valeska,Billawala,F,40000,1/1/99
258878,Candido,Varker,M,40000,1/1/99
258901,King,Keirsey,F,40000,1/1/99
258907,Parke,Kumaresan,M,47471,1/1/99
258924,Heekeun,Stiles,M,49342,1/1/99
258927,Fumiya,Kragelund,M,62580,1/1/99
258933,Danae,Karlin,F,52517,1/1/99
258935,Moriyoshi,Harllee,M,40000,1/1/99
258938,Tse,Bugaenko,F,42332,1/1/99
258944,Froduald,Hatcliff,F,47424,1/1/99
258955,Serenella,Pollock,F,107773,1/1/99
258963,Clyde,Riexinger,M,54239,1/1/99
258968,Gil,Pokrovskii,M,74591,1/1/99
258969,Jungsoon,Brandsma,F,40000,1/1/99
258973,Dulce,Zultner,F,44848,1/1/99
258974,Jinpo,Pusterhofer,F,65771,1/1/99
258981,Guther,Swist,M,56107,1/1/99
258992,Izaskun,Marakhovsky,M,57583,1/1/99
258996,Halsur,Boudaillier,M,40455,1/1/99
259002,Karlis,Cummings,F,74366,1/1/99
259006,Sreekrishna,Neimat,F,63177,1/1/99
259019,Paris,Bahl,M,51283,1/1/99
259021,Maris,Redmiles,M,67287,1/1/99
259041,Christoper,Feldhoffer,M,53688,1/1/99
259047,Subhada,Wilharm,M,55972,1/1/99
259052,Mads,Comellas,M,40000,1/1/99
259060,Chaoyi,Kornatzky,M,54098,1/1/99
259062,Tetsurou,Scharstein,F,40000,1/1/99
259069,Shirish,Rodite,M,67463,1/1/99
259075,Freyja,Herbst,F,52704,1/1/99
259085,Douadi,Puppe,M,74433,1/1/99
259096,Yonghoan,Pavlopoulou,M,40000,1/1/99
259102,Jiong,Nitta,M,40000,1/1/99
259103,Shir,Valiente,M,76783,1/1/99
259104,Masali,Ponthieu,F,60446,1/1/99
259111,Christfried,Hennebert,M,40000,1/1/99
259116,Eckart,Lunt,M,86835,1/1/99
259120,Khalid,Matzke,F,40000,1/1/99
259126,Dines,Encarnacion,M,70329,1/1/99
259134,Elgin,Raney,M,52107,1/1/99
259140,Anyuan,Samarati,M,81137,1/1/99
259150,Kiyomitsu,Majewski,M,59525,1/1/99
259160,Marsha,Badr,F,62239,1/1/99
259166,Masadi,Krone,M,54130,1/1/99
259179,Petter,Ramaiah,M,72585,1/1/99
259182,Kellyn,Ozeki,M,52888,1/1/99
259194,Sandeepan,Merli,M,98624,1/1/99
259202,Bodh,Moehrke,M,40000,1/1/99
259223,Apostol,Vakili,M,96916,1/1/99
259225,Toshimo,Stifter,M,67761,1/1/99
259241,Becky,Setiz,M,43883,1/1/99
259248,Chuanyi,Hertweck,F,40000,1/1/99
259259,Douadi,Gist,F,54161,1/1/99
259260,Morris,Pfau,M,49169,1/1/99
259277,Sarita,Jansch,F,40000,1/1/99
259285,Odoardo,Khasidashvili,F,40000,1/1/99
259311,Menkae,Hofstetter,M,58203,1/1/99
259313,Masadi,Aingworth,F,66604,1/1/99
259326,Sachar,Perly,M,79309,1/1/99
259342,Serenella,Seghrouchni,M,67665,1/1/99
259350,Poorav,Janetzko,M,40000,1/1/99
259382,Gurbir,Ushiama,F,40000,1/1/99
259387,Vivian,Selenyi,M,40000,1/1/99
259391,Gadiel,Fiebach,F,40000,1/1/99
259392,Mary,Jansen,M,54087,1/1/99
259402,Uriel,Seuren,M,50665,1/1/99
259405,Yurij,Brookner,M,40000,1/1/99
259410,Yechezkel,Waleschkowski,F,48951,1/1/99
259411,Faiza,Perry,M,40000,1/1/99
259414,Lena,Daescu,F,74905,1/1/99
259424,Barun,Dayana,M,58489,1/1/99
259427,Khedija,Lores,F,40000,1/1/99
259428,Dinkar,Passino,M,40000,1/1/99
259430,Yechiam,Kobara,M,42235,1/1/99
259431,Mitchel,Gluchowski,M,40000,1/1/99
259437,Yucel,Babb,M,62660,1/1/99
259440,Subir,Shumilov,F,68883,1/1/99
259443,Yongmin,Ramsay,M,54838,1/1/99
259452,Juichirou,Gadepally,F,43287,1/1/99
259457,Alper,Garnier,M,62540,1/1/99
259466,Genki,Aseltine,M,67787,1/1/99
259467,Marit,Majewski,M,65770,1/1/99
259469,Kristinn,Isard,M,44612,1/1/99
259470,Karlis,Lakshmanan,F,61696,1/1/99
259479,Vasilii,Zobel,M,64929,1/1/99
259501,Udi,Zultner,M,40000,1/1/99
259505,Mrinalini,Ozeri,M,51838,1/1/99
259512,Jinxi,Arlazarov,F,47837,1/1/99
259517,Tremaine,Miyakawa,F,40000,1/1/99
259519,Jongsuk,Sambasivam,M,46753,1/1/99
259536,Siamak,Verhoeff,M,50216,1/1/99
259541,Jaber,Alblas,M,57690,1/1/99
259542,Heekeun,Quaggetto,M,58670,1/1/99
259551,Arup,Coorg,M,40000,1/1/99
259553,Danai,Krychniak,M,41057,1/1/99
259565,Shirish,Osgood,M,65510,1/1/99
259583,Kiyomitsu,Swan,M,40000,1/1/99
259609,Kristian,Prochazka,M,96362,1/1/99
259613,Ulf,Vesel,F,65554,1/1/99
259629,Sergi,Yemenis,M,40000,1/1/99
259654,Pranay,Dehkordi,F,40000,1/1/99
259660,Kristinn,Melter,M,73666,1/1/99
259663,Masaki,Casley,M,42397,1/1/99
259679,Jiong,Ishibashi,M,45190,1/1/99
259682,Zine,Shobatake,M,40000,1/1/99
259700,Ronghao,Hebert,M,44806,1/1/99
259707,Rosella,Perin,M,67866,1/1/99
259716,Remzi,Kolinko,F,80443,1/1/99
259722,Candida,Vendrig,F,51612,1/1/99
259726,Houman,Cyne,F,40000,1/1/99
259731,Masaki,Flasterstein,M,59190,1/1/99
259734,Reinhold,Gils,F,69301,1/1/99
259771,Youssef,Chaudhuri,F,40000,1/1/99
259777,Siamak,Godskesen,M,50401,1/1/99
259783,Genevieve,Luby,M,40000,1/1/99
259787,Yonghong,Giveon,M,70865,1/1/99
259793,Yefim,Birke,F,40000,1/1/99
259803,Kensyu,Zielinski,F,92954,1/1/99
259825,Utpal,Soicher,M,47159,1/1/99
259841,Pascal,Beausoleil,M,40000,1/1/99
259846,Muneo,Parfitt,M,40000,1/1/99
259849,Odoardo,Prampolini,M,72036,1/1/99
259856,Yuriy,Camurati,F,40000,1/1/99
259859,Miomir,Hooghiemstra,F,46234,1/1/99
259860,Falguni,Polajnar,F,40537,1/1/99
259863,Jovan,Siegrist,M,81484,1/1/99
259880,Shuji,Bolsens,M,50097,1/1/99
259898,Lakshmi,Angel,M,55327,1/1/99
259900,Taiji,Sanella,F,83605,1/1/99
259916,Tzu,Demri,F,40000,1/1/99
259917,Isaac,Marletta,M,55899,1/1/99
259922,Terresa,Kitsuregawa,M,40000,1/1/99
259942,Arra,Linnainmaa,M,49030,1/1/99
259947,Kasidit,Yoshimura,M,40000,1/1/99
259949,Marc,Veeraraghavan,M,51819,1/1/99
259951,Shir,Beerel,M,41919,1/1/99
259958,Vatsa,DeMori,M,57818,1/1/99
259960,Danae,Thambidurai,F,67120,1/1/99
259989,Magdalena,Nitsche,M,50316,1/1/99
260000,Sudhanshu,Kalefeld,M,40005,1/1/99
260007,Ute,McAffer,M,48537,1/1/99
260011,Rosalie,Falck,F,50467,1/1/99
260017,Berto,Swist,M,55690,1/1/99
260029,Charmane,Keirsey,F,40000,1/1/99
260035,Radhakrishnan,Morrey,F,40000,1/1/99
260037,Naraig,Prochazka,M,40000,1/1/99
260044,Josyula,Oaver,M,56293,1/1/99
260046,Wonhee,Orlowski,M,40000,1/1/99
260077,Vishwani,Wallrath,M,40000,1/1/99
260080,Gregory,Marzano,M,40000,1/1/99
260082,Gina,Swan,M,62814,1/1/99
260092,Aruna,Detkin,F,50094,1/1/99
260101,Dhritiman,Ghazalie,F,65936,1/1/99
260117,Margo,Raczkowsky,M,40000,1/1/99
260126,Spyrose,Worfolk,M,40000,1/1/99
260128,Willard,Yoshimura,F,71758,1/1/99
260144,Fun,Baja,M,43141,1/1/99
260145,Lihong,Rajcani,M,64012,1/1/99
260148,Yaghout,Eterovic,M,61442,1/1/99
260169,Lokesh,Codenie,F,44695,1/1/99
260181,Evgueni,Shanbhogue,F,40000,1/1/99
260189,Stabislas,Salvesen,F,50493,1/1/99
260193,Maya,Rassart,M,49149,1/1/99
260206,Pranjal,Waterhouse,M,40000,1/1/99
260222,Berry,Preusig,M,40000,1/1/99
260246,Alagu,Birta,M,40000,1/1/99
260273,Lillian,McAlpine,F,40000,1/1/99
260281,Hidefumi,Lodder,M,49792,1/1/99
260296,Heng,Denti,M,54751,1/1/99
260302,Munir,Velasco,F,61964,1/1/99
260305,Jiong,Gill,M,40000,1/1/99
260322,Arlette,Lamparter,F,40969,1/1/99
260325,Zorica,Lamma,M,68748,1/1/99
260331,Niteen,Matteis,M,67381,1/1/99
260342,Leaf,Peroz,F,51495,1/1/99
260344,Sugwoo,Marchesini,F,40000,1/1/99
260348,Stafford,Pettit,M,54648,1/1/99
260352,Ayonca,Kilgore,F,40000,1/1/99
260359,Kensyu,Furudate,M,40000,1/1/99
260378,Taisook,Basagni,M,65279,1/1/99
260380,Utpal,Tagansky,F,40000,1/1/99
260393,Jongsuk,Matheson,F,79535,1/1/99
260414,Stamatina,Jullig,F,45983,1/1/99
260415,Lobel,Broder,M,40000,1/1/99
260417,Wuxu,Trachtenberg,M,58196,1/1/99
260418,Alejandro,Pezzoli,F,40000,1/1/99
260420,Yurii,Senzako,M,61592,1/1/99
260423,Debaprosad,Papadias,M,40000,1/1/99
260427,Munehiro,Jervis,M,40000,1/1/99
260441,Ennio,Gruenwald,F,40000,1/1/99
260456,Shounak,Luck,M,40000,1/1/99
260502,Danco,Jeong,M,56554,1/1/99
260507,Foong,Lueh,M,40000,1/1/99
260516,Hidekazu,Byoun,M,66474,1/1/99
260521,Dekang,Marrevee,M,40000,1/1/99
260522,Kasturi,Baez,F,66080,1/1/99
260527,Katsuyuki,Lindqvist,M,50086,1/1/99
260529,Nechama,Hofstetter,F,40000,1/1/99
260541,Ute,Scharstein,M,75064,1/1/99
260546,Behnaam,Haldar,M,40000,1/1/99
260550,Ebru,Birjandi,F,40000,1/1/99
260551,Alper,Murtha,M,40000,1/1/99
260573,Abdulla,Lamparter,F,58846,1/1/99
260575,Kokou,Ushiama,M,40000,1/1/99
260588,Shuichi,Speel,M,55406,1/1/99
260603,Spyrose,Falster,M,60696,1/1/99
260612,Roded,Conte,M,79824,1/1/99
260626,Piyawadee,Eppinger,F,59906,1/1/99
260634,Beshir,Angelov,F,67532,1/1/99
260638,Richara,Cronan,M,46203,1/1/99
260642,Xianlong,Kemmerer,M,40000,1/1/99
260644,Moty,Bennet,M,40000,1/1/99
260667,Akemi,Weedon,F,54938,1/1/99
260669,Nitsan,Sinicrope,M,40000,1/1/99
260670,Divine,Acton,M,40717,1/1/99
260690,Kristin,Tibblin,M,50759,1/1/99
260693,Oksana,Mungall,F,71136,1/1/99
260697,Nagui,Renear,F,61967,1/1/99
260700,Eishiro,Taubenfeld,M,96900,1/1/99
260727,Nalini,Billawala,M,92951,1/1/99
260742,Domenico,Schmiedel,M,40000,1/1/99
260756,Jahangir,Swick,M,57953,1/1/99
260764,Honesty,Kalefeld,M,40000,1/1/99
260779,Stepehn,Rando,M,48699,1/1/99
260781,Bangqing,Walstra,M,42417,1/1/99
260783,Danny,Emmerich,M,44669,1/1/99
260790,Niteen,Perfilyeva,M,40000,1/1/99
260797,Dines,Kragelund,M,40000,1/1/99
260834,Khoa,Tomescu,F,50743,1/1/99
260850,Goa,Serra,F,40188,1/1/99
260864,Aram,Asser,M,72714,1/1/99
260865,Giao,Zallocco,M,48791,1/1/99
260889,Mona,Streng,M,45696,1/1/99
260895,Prasadram,Templeman,F,57607,1/1/99
260902,Mandell,Raczkowsky,F,57750,1/1/99
260911,Tru,Vecchio,M,52819,1/1/99
260920,Irena,Highland,M,53846,1/1/99
260922,Irena,Bugrara,M,40000,1/1/99
260949,Sudharsan,Oberman,M,54302,1/1/99
260969,Aamod,Leuchs,M,40000,1/1/99
260981,Reuven,Ermel,F,72561,1/1/99
260986,Dung,Cardazo,M,55902,1/1/99
260992,Dietrich,Etalle,M,40564,1/1/99
260994,Kazuhide,Schonegge,F,55458,1/1/99
260998,Vishwani,Zyda,M,40000,1/1/99
261007,Yakkov,Jayawardene,M,64321,1/1/99
261010,Fei,Nourani,M,42646,1/1/99
261017,Genta,Varker,M,68767,1/1/99
261053,Uwe,Honglei,M,76210,1/1/99
261070,King,Zuberek,M,40000,1/1/99
261073,Carrsten,Wilfing,M,50109,1/1/99
261075,Chandrasekaran,Esposito,M,72589,1/1/99
261087,Teiji,Hegner,F,40000,1/1/99
261102,Chaoyi,Speckmann,M,71002,1/1/99
261109,Bogdan,Quadeer,M,45502,1/1/99
261127,Tremaine,Pena,F,72264,1/1/99
261130,Brigham,Stassinopoulos,F,53934,1/1/99
261135,Chriss,Noriega,M,50209,1/1/99
261136,Vishv,Joslin,F,103702,1/1/99
261143,Reinhard,Mansanne,M,69057,1/1/99
261147,Tommaso,Murillo,M,57009,1/1/99
261149,Wayne,Riesenhuber,F,57877,1/1/99
261153,Fusako,Anily,F,40000,1/1/99
261159,Kokou,Janocha,F,48512,1/1/99
261172,Katsuyuki,Luit,F,68463,1/1/99
261189,Ottavia,Michaeli,F,40000,1/1/99
261190,Ranga,Pusterhofer,F,40000,1/1/99
261192,Susanta,Schneeberger,M,40000,1/1/99
261194,Nimmagadda,Nitta,M,67590,1/1/99
261196,Maya,Kitsuregawa,M,40000,1/1/99
261213,Abdulah,Covnot,M,100122,1/1/99
261225,Parto,Honiden,F,40000,1/1/99
261226,Zhaofang,Baby,F,80285,1/1/99
261245,Shahab,Schusler,M,47656,1/1/99
261247,Sanjiv,Munos,F,58994,1/1/99
261249,Gift,Negoita,F,56399,1/1/99
261255,Sven,Michaels,M,48309,1/1/99
261262,Bikash,Schahn,F,51622,1/1/99
261271,Dipayan,Murillo,F,40000,1/1/99
261272,Fun,Gopalakrishnan,M,40000,1/1/99
261274,Mads,Serra,F,54587,1/1/99
261279,Ghassan,Sgarro,M,80023,1/1/99
261298,Ottavia,Ventosa,F,40000,1/1/99
261317,Chenxi,Prenel,F,42955,1/1/99
261321,Aram,Eldridge,M,78838,1/1/99
261330,Takahira,DiGiano,F,44173,1/1/99
261337,Deniz,Leslie,M,67343,1/1/99
261346,Elvis,Brendel,M,61633,1/1/99
261351,Ottavia,Erde,F,40000,1/1/99
261362,Zdislav,Emiris,F,95193,1/1/99
261365,Feiyu,Asmuth,M,82338,1/1/99
261372,Xianlong,Uhrig,M,40000,1/1/99
261374,Arumugam,Antonisse,M,40000,1/1/99
261383,Elliott,Manders,M,69142,1/1/99
261385,Roddy,Angel,M,57141,1/1/99
261403,Berna,Uhrig,F,64863,1/1/99
261409,Chiradeep,Cairo,M,90408,1/1/99
261416,Sreenivas,Vilarrasa,F,53405,1/1/99
261421,Bingning,Tramer,M,51817,1/1/99
261427,Ioana,Sinicrope,M,69526,1/1/99
261437,Niclas,Cairo,F,40000,1/1/99
261446,Erzsebet,Ligten,M,82468,1/1/99
261451,Randi,Gide,M,69345,1/1/99
261458,Eberhardt,Swiss,F,40000,1/1/99
261468,Radoslaw,Covnot,F,48711,1/1/99
261486,Bezalel,Schreiter,F,40000,1/1/99
261507,George,Driscoll,F,68938,1/1/99
261510,Takahito,Ohori,F,40000,1/1/99
261516,Kitty,Ravishankar,M,40000,1/1/99
261517,Caolyn,Orsini,M,40000,1/1/99
261526,Fumiyo,Munro,M,74610,1/1/99
261527,Arunachalam,Butner,M,41800,1/1/99
261548,Gita,Karunanithi,M,73014,1/1/99
261569,Thodoros,Albarhamtoshy,F,81187,1/1/99
261575,Maha,Comte,M,40000,1/1/99
261580,Kellie,Chappelet,M,40000,1/1/99
261595,Kankanahalli,Dymetman,F,50607,1/1/99
261597,Shaunak,Prochazka,F,48447,1/1/99
261598,Mostafa,Anily,F,40000,1/1/99
261599,Jouko,Genin,M,42580,1/1/99
261607,Billur,Gunderson,M,59171,1/1/99
261615,Faiza,Nittel,M,50486,1/1/99
261624,Freyja,Takanami,F,40000,1/1/99
261627,Mokhtar,Kemmerer,M,64078,1/1/99
261628,Arvin,Rajaraman,M,40000,1/1/99
261633,Zhiguo,Hertweck,M,41402,1/1/99
261635,Amalendu,Ruther,M,41984,1/1/99
261644,Stafford,Codenie,F,40000,1/1/99
261648,Zhenbing,Maksimenko,F,56333,1/1/99
261651,Angus,Anguita,M,77905,1/1/99
261673,Fatemeh,Birta,F,51116,1/1/99
261686,Kenton,Perin,M,40000,1/1/99
